legal_name,dba_name,city,county,zip,address,phone,website,owner_name,owner_age_estimate,owner_age_source,owner_tenure_years,years_in_business,provider_count_estimate,employee_count_estimate,is_distressed,distress_reasons,layer1_base_rate,layer1_comment,layer2_sellability,layer2_comment,layer3_behavioral_trigger,layer3_comment,layer4_market_pull,layer4_comment,final_score,final_tier,final_comment,value_add_thesis,confidence,data_completeness
BEACON SOLUTIONS GROUP LLC,,SPRING,Montgomery,77386,25100 PITKIN RD 80A,2814352012,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18374, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 09/23/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",71,SPRING Montgomery County — sub-market nudge 1. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"BEACON SOLUTIONS GROUP LLC (SPRING, Montgomery Co.) — TDLR ESC #18374 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
BRAZO SIGN COMPANY LLC,,HOUSTON,Harris,77086,7220 CHIPPEWA BLVD,2813952770,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18378, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 12/15/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,HOUSTON Harris County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"BRAZO SIGN COMPANY LLC (HOUSTON, Harris Co.) — TDLR ESC #18378 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
BUILDING IMAGE GROUP INC,,AUSTIN,Travis,78702-4314,1200 E 3RD ST,5124941466,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18350, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 01/24/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,AUSTIN Travis County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"BUILDING IMAGE GROUP INC (AUSTIN, Travis Co.) — TDLR ESC #18350 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
CLASSIC SIGN COMPANY,,DEER PARK,Harris,77536,7421 VALEDA,7132021800,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18320, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 02/14/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,DEER PARK Harris County — sub-market nudge 0. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"CLASSIC SIGN COMPANY (DEER PARK, Harris Co.) — TDLR ESC #18320 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
"CREATIVE & CAASCO SIGNS, INC",,TEXAS CITY,Galveston,77590,2719 TEXAS AVENUE,4099454929,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18348, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 06/05/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",71,TEXAS CITY Galveston County — sub-market nudge 1. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"CREATIVE & CAASCO SIGNS, INC (TEXAS CITY, Galveston Co.) — TDLR ESC #18348 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
DATATRONIC CONTROL INC,,ROWLETT,Dallas,75088,5130 DEXHAM RD,9724757879,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18390, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 03/12/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,ROWLETT Dallas County — sub-market nudge 1. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"DATATRONIC CONTROL INC (ROWLETT, Dallas Co.) — TDLR ESC #18390 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
ENTECH SIGNS-ALPHA LED LLC,,GRAND PRAIRIE,Dallas,75050,1905 W ARBOR ROSE,9726410390,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18352, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 05/31/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,GRAND PRAIRIE Dallas County — sub-market nudge 1. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"ENTECH SIGNS-ALPHA LED LLC (GRAND PRAIRIE, Dallas Co.) — TDLR ESC #18352 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
EXECUTIVE SIGNS ENTERPRISES INC,,SAN MARCOS,Hays,78666,5621 CENTRAL TEXAS DRIVE,5122929939,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18330, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 04/06/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",70,SAN MARCOS Hays County — sub-market nudge 0. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"EXECUTIVE SIGNS ENTERPRISES INC (SAN MARCOS, Hays Co.) — TDLR ESC #18330 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
EZZI SIGNS INC.,,HOUSTON,Harris,77084,16611 WEST LITTLE YORK RD,7132320771,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18407, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 12/06/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,HOUSTON Harris County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"EZZI SIGNS INC. (HOUSTON, Harris Co.) — TDLR ESC #18407 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
FRANK'S SIGN CO,,PHARR,Hidalgo,78577,216 E EXP 83 STE N,9566076103,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18398, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 04/17/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",72,PHARR Hidalgo County — sub-market nudge 2. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"FRANK'S SIGN CO (PHARR, Hidalgo Co.) — TDLR ESC #18398 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
FUTURE SIGN CO,,HOUSTON,Harris,77037,426 BLUE BELL,7136942291,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18385, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 04/16/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,HOUSTON Harris County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"FUTURE SIGN CO (HOUSTON, Harris Co.) — TDLR ESC #18385 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
GRAPHTEC INC,,HOUSTON,Harris,77040,6209 WINDFERN ROAD,7136909999,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18360, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 04/12/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,HOUSTON Harris County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"GRAPHTEC INC (HOUSTON, Harris Co.) — TDLR ESC #18360 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
GTO SIGNS & SERVICE,,EDINBURG,Hidalgo,78542-5779,304 S 85TH ST,9563185199,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18379, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 11/20/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",72,EDINBURG Hidalgo County — sub-market nudge 2. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"GTO SIGNS & SERVICE (EDINBURG, Hidalgo Co.) — TDLR ESC #18379 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
"GULF COAST SIGN CO, INC",,SAN BENITO,Cameron,78586,951 FALCON BLVD,9563990755,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18285, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 12/10/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",70,SAN BENITO Cameron County — sub-market nudge 0. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"GULF COAST SIGN CO, INC (SAN BENITO, Cameron Co.) — TDLR ESC #18285 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
HATIMI CORP DBA SMB SIGNS & BANNERS,,HOUSTON,Harris,77064-3200,11913 WINDFERN ROAD,8327544716,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18349, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 06/12/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,HOUSTON Harris County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"HATIMI CORP DBA SMB SIGNS & BANNERS (HOUSTON, Harris Co.) — TDLR ESC #18349 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
HOLLIFIELD SIGNS,,AUSTIN,Travis,78745-1017,4421 GILLIS STREET,5126326320,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18263, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 01/19/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,AUSTIN Travis County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"HOLLIFIELD SIGNS (AUSTIN, Travis Co.) — TDLR ESC #18263 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
INNOVATIVE SIGN DESIGNS LLC,,CORPUS CHRISTI,Nueces,78415,5745 AYERS STREET,3618509799,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18335, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 02/17/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",71,CORPUS CHRISTI Nueces County — sub-market nudge 1. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"INNOVATIVE SIGN DESIGNS LLC (CORPUS CHRISTI, Nueces Co.) — TDLR ESC #18335 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
INTERNATIONAL NEON SIGN CO,,EL PASO,El Paso,79907,3115 ALAMEDA AVE,9152401697,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18274, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 01/13/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",72,EL PASO El Paso County — sub-market nudge 2. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"INTERNATIONAL NEON SIGN CO (EL PASO, El Paso Co.) — TDLR ESC #18274 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
"INTEX UNITED, INC.",,RICHMOND,Fort Bend,77469,126 COLLINS RD,2815684000,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18295, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 02/19/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",70,RICHMOND Fort Bend County — sub-market nudge 0. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"INTEX UNITED, INC. (RICHMOND, Fort Bend Co.) — TDLR ESC #18295 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
ION ART INC,,AUSTIN,Travis,78745,407 RADAM LANE A 100,5123269333,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18341, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 06/27/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,AUSTIN Travis County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"ION ART INC (AUSTIN, Travis Co.) — TDLR ESC #18341 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
JAMES SUNG INC DBA J ART SIGN CO,,DALLAS,Dallas,75229,2206 JOE FIELD RD,9722431155,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18388, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 02/07/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,DALLAS Dallas County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"JAMES SUNG INC DBA J ART SIGN CO (DALLAS, Dallas Co.) — TDLR ESC #18388 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
LOZANO SIGNS,,CYPRESS,Harris,77429,12215 CYPRESS NORTH HOUST RD R,2819550833,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18306, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 10/19/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,CYPRESS Harris County — sub-market nudge 1. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"LOZANO SIGNS (CYPRESS, Harris Co.) — TDLR ESC #18306 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
M A D DESIGNS,,SOMERSET,Bexar,78069-3540,7435 W DIXON,2102648094,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18384, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 01/07/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,SOMERSET Bexar County — sub-market nudge 0. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"M A D DESIGNS (SOMERSET, Bexar Co.) — TDLR ESC #18384 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
"MASTERCO, INC",,DALLAS,Dallas,75227-3205,5545 PARKDALE,2143884727,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18403, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 08/19/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,DALLAS Dallas County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"MASTERCO, INC (DALLAS, Dallas Co.) — TDLR ESC #18403 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
